PLAYER_ID,PLAYER_NAME,DIST,ANGLE,CLUSTER
1629611,Terance Mann,-0.4323637160498346,-0.0162954646407261,2
1629614,Andrew Nembhard,-0.4422067711557204,0.0221251307356093,2
1629622,Max Strus,-0.5261722138919805,0.0074959020120045,2
1629629,Cam Reddish,-0.2422120058431828,-0.1821795477629311,0
1629630,Ja Morant,-0.6223787248746456,0.0027529740019014,2
1629631,De'Andre Hunter,-0.5357286884843548,0.0229284553400786,2
1629632,Coby White,-0.2229272750759392,-0.0306180033488415,0
1629636,Darius Garland,-0.285333611464419,-0.0553488914812127,0
1629639,Tyler Herro,-0.4157957681601862,0.0054649064315809,1
1629640,Keldon Johnson,-0.350248989825867,-0.0217258400028692,0
1629651,Nic Claxton,-1.924675205488675,-0.0270890907239642,3
1629652,Luguentz Dort,-0.300342407364521,0.0097890518758676,2
1629655,Daniel Gafford,-1.9929517857183532,0.0663553805900067,3
1629656,Quentin Grimes,-0.2084186642895734,-0.1344274411877929,2
1629659,Talen Horton-Tucker,-0.5174243847347414,0.0363888191091936,1
1629661,Cameron Johnson,-0.1197034705014248,0.0234820859250456,2
1629667,Jalen McDaniels,-0.6858416918285386,0.0070748029611541,1
1629670,Jordan Nwora,-0.318935821340736,-0.0714401897717515,2
1629673,Jordan Poole,-0.2512667381624092,0.002642403447686,0
1629675,Naz Reid,-0.4071701400579734,0.0318221987775821,0
1629680,Matisse Thybulle,-0.1962439178666466,-0.0023765681197435,2
1629684,Grant Williams,-0.1414438311228134,0.0961270800830944,0
1629723,John Konchar,0.2567385850420228,-0.0090576040811305,2
1630162,Anthony Edwards,-0.3055691686254492,0.0370392957289563,0
1630164,James Wiseman,-1.0952124952542925,0.0517655827213072,1
1630165,Killian Hayes,-0.499361182019723,0.0903150877505816,1
1630167,Obi Toppin,-0.0460671720577446,-0.0344683917665695,0
1630168,Onyeka Okongwu,-1.0183859241971216,0.1085767067263853,1
1630169,Tyrese Haliburton,-0.42198146132431,0.060573457114088,0
1630170,Devin Vassell,-0.4044010518002848,0.0981187465473053,1
1630171,Isaac Okoro,-0.3585049646101046,-0.0998198105409531,0
1630172,Patrick Williams,-0.2128881259696966,0.0236514549054334,0
1630174,Aaron Nesmith,-0.3974172334555796,0.0168834987382352,0
1630178,Tyrese Maxey,-0.2350372260210364,0.0508927904603072,0
1630182,Josh Green,-0.499193352987146,-0.0690877616974333,2
1630183,Jaden McDaniels,-0.4324814734863842,0.0307736553084761,2
1630188,Jalen Smith,-0.4005566967547602,0.0563581983765856,0
1630191,Isaiah Stewart,-0.7345288694242744,0.040702625036285,1
1630193,Immanuel Quickley,-0.3758927099608944,-0.0114803564626607,0
1630194,Paul Reed,-0.3906983084621292,-0.017416902877217,0
1630198,Isaiah Joe,-0.4222535776201268,-0.0417264607440837,2
1630200,Tre Jones,-0.6338938406263972,0.0249890431932618,4
1630201,Malachi Flynn,-0.4196790447954002,-0.058058736048299,4
1630202,Payton Pritchard,-0.5395136424342776,0.0284320618625166,4
1630205,Lamar Stevens,-0.4949903651812658,-0.0330204673237925,1
1630208,Nick Richards,-2.195090428323825,-0.0248825561748452,3
1630214,Xavier Tillman,-1.1249069300304617,-0.0210915837198715,1
1630224,Jalen Green,-0.343788596047173,-0.0112181820013708,1
1630228,Jonathan Kuminga,-0.4747144099683168,0.0806091548137559,0
1630230,Naji Marshall,-0.5620180769502534,0.0184650597941691,1
1630231,KJ Martin,-0.5584633031624008,-0.0414848923705407,1
1630245,Ayo Dosunmu,-0.3530911023165546,-0.0109555301017631,0
1630529,Herbert Jones,-0.1572994038322148,0.142044899535564,0
1630530,Trey Murphy III,-0.3322711883101768,-0.0108631719857514,0
1630532,Franz Wagner,-0.607953953744051,-0.0723035748178036,0
1630533,Ziaire Williams,-0.3667605493214682,0.1504988779055688,2
1630537,Chris Duarte,-0.2716883802716018,-0.0824231967116428,2
1630538,Bones Hyland,0.0708106225452438,-0.0509908290362495,2
1630540,Miles McBride,-0.1909240323578238,-0.0558545400317061,2
1630541,Moses Moody,-0.2729323353784318,-0.0154230168753999,2
1630543,Isaiah Jackson,-1.2637230965582542,-0.0215321751466126,1
1630544,Tre Mann,-0.3883162765783136,0.1139683112978649,4
1630552,Jalen Johnson,-0.579680919095996,0.0010808781816521,0
1630557,Corey Kispert,-0.6352361943957412,-0.0423586585585859,1
1630558,Davion Mitchell,-0.556981346799324,0.0384046650974389,4
1630559,Austin Reaves,-0.6173591915104848,0.165686205969305,2
1630560,Cam Thomas,-0.359130984752561,-0.0292134469059766,2
1630570,Trendon Watford,-0.3980146236904848,0.1481083096345778,1
1630573,Sam Hauser,-0.5927607332037674,-0.0019108170871021,1
1630577,Julian Champagnie,-0.2173929680167058,-0.0553459371092479,2
1630578,Alperen Sengun,-0.659273200618023,0.0658537880229225,1
1630581,Josh Giddey,-0.6178675498251124,0.0078185381335342,0
1630591,Jalen Suggs,-0.1845622990001036,-0.025171527069198,2
1630595,Cade Cunningham,-0.4257693245654482,0.0428140909970185,0
1630596,Evan Mobley,-0.5814481021713458,-0.0029816930955814,0
1630598,Aaron Wiggins,-0.023318941531819,0.0219946903783264,0
1630692,Jordan Goodwin,-0.4917863408288706,-0.0802253976251959,4
1630700,Dyson Daniels,-0.7411924108107756,-0.0493828642326125,1
1630702,Jaden Hardy,-0.3242507717995152,0.0358496572123993,2
1631093,Jaden Ivey,-0.1831669579452538,0.0288949725685209,2
1631095,Jabari Smith Jr.,-0.5868538340604434,0.019729822792209,1
1631097,Bennedict Mathurin,-0.5314028572992,0.0134220491095223,1
1631099,Keegan Murray,-0.3446412055494494,-0.0374928543250265,1
1631100,AJ Griffin,-0.6439673216771252,-0.116596209445513,1
1631101,Shaedon Sharpe,-0.1473929131394636,0.051520551805516,2
1631105,Jalen Duren,-1.0866787821985686,-0.0737785986082596,1
1631106,Tari Eason,-0.11871915838633,-0.0097707791612002,0
1631110,Jeremy Sochan,-0.4523712988590632,0.0343962432596074,0
1631114,Jalen Williams,-0.41818067705612,-0.0074538064831894,0
1631117,Walker Kessler,-1.8738685399639967,0.1153080143609374,3
1631133,Jabari Walker,-0.3685820901451082,0.0232604027433197,0
1631212,Peyton Watson,-0.7611132183403274,0.0646113879082244,1
1631223,David Roddy,-0.5093616601335592,0.0074253788966806,0
1631323,Simone Fontecchio,-0.1682938805335866,0.0295757048253014,0
1713,Vince Carter,-0.0469008403028628,0.0129409205092351,0
200768,Kyle Lowry,-0.612762163851059,0.0396283914699991,4
201142,Kevin Durant,-0.5599110220558348,-0.0410764801577582,0
201143,Al Horford,-0.3067019932627792,0.0688207826154588,0
201144,Mike Conley,-0.051426172826111,0.041805299601697,4
201145,Jeff Green,-0.3238120830994554,0.0786340903506757,1
201566,Russell Westbrook,-0.7449440218487062,0.037278016223436,1
201567,Kevin Love,-0.3180227368623562,-0.0610908664813661,4
201569,Eric Gordon,-0.343985706841341,0.0709878735639552,1
201572,Brook Lopez,-0.5008644326879108,-0.012353382555203,1
201935,James Harden,-0.2231599002096404,-0.0582292384816139,2
201939,Stephen Curry,-0.30620135193319,0.0624517313208941,4
201942,DeMar DeRozan,-0.7919176284931276,0.049521368258919,1
201950,Jrue Holiday,-0.4599647597961134,-0.073837801973801,1
202330,Gordon Hayward,-0.5444980746215718,0.0351594007437921,0
202331,Paul George,-0.470105954562982,-0.0344031229454228,1
202681,Kyrie Irving,-0.5386485246329632,-0.0078113147364777,1
202685,Jonas Valanciunas,-0.7836999992883898,0.0608216595706767,1
202691,Klay Thompson,-0.1355080690052686,0.0428490440784885,0
202694,Marcus Morris Sr.,-0.3202466810758872,0.1625557691113346,2
202695,Kawhi Leonard,-0.5179558280561184,0.0445491145561639,0
202696,Nikola Vucevic,-0.784765442256872,0.0014355388285052,1
202699,Tobias Harris,-0.5009419024706872,0.0802919869723723,1
202704,Reggie Jackson,-0.5291509236664687,0.1309358533478064,1
203076,Anthony Davis,-0.8410820009418064,0.0161526221299322,1
203081,Damian Lillard,-0.3840999313829888,0.0090269003154472,4
203083,Andre Drummond,-3.181724179331596,0.084219575964603,3
203110,Draymond Green,-0.223900327872534,0.1563047171917866,0
203114,Khris Middleton,-0.5518180930684397,-0.0844580320435099,4
203468,CJ McCollum,-0.2970429069933584,-0.0448737350502627,2
203471,Dennis Schroder,-0.4739755163298134,-0.0134186195938305,4
203482,Kelly Olynyk,-0.5535529006253148,-0.0286599468436937,0
203484,Kentavious Caldwell-Pope,-0.1829467974420096,0.011874135489482,2
203486,Mason Plumlee,-1.7065427501001622,-0.096062927398668,3
203497,Rudy Gobert,-2.901343111276927,-0.0189640861431787,3
203501,Tim Hardaway Jr.,-0.1564009157997278,0.0713155316565477,0
203552,Seth Curry,-0.3930902421157854,-0.1024078652839193,4
203897,Zach LaVine,-0.6589685642351804,0.0215969291197975,0
203903,Jordan Clarkson,-0.5309699344475988,-0.0434986597842749,1
203914,Gary Harris,-0.3448990072344878,0.0299514072726421,4
203915,Spencer Dinwiddie,-0.5007755748397564,-0.0688445406668848,1
203924,Jerami Grant,-0.1708039819567914,0.0582970525482357,0
203926,Doug McDermott,-0.1586263863902574,-0.0531107394348212,0
203932,Aaron Gordon,-0.3921053347175958,0.0452846083129166,0
203935,Marcus Smart,-0.6528978272011342,-0.021290253903683,1
203944,Julius Randle,-0.6714398548213648,-0.0032166636542184,0
203952,Andrew Wiggins,-0.1498284584061866,-0.0743305520144506,0
203954,Joel Embiid,-0.489913024187787,-0.0052714364338069,1
203967,Dario Saric,-0.2879502155068728,-0.0967773881226863,4
203991,Clint Capela,-1.3570511458535064,0.019763270420715,3
203994,Jusuf Nurkic,-0.934264916462898,0.0467608912083742,1
203999,Nikola Jokic,-0.8832557084215737,0.0607007903487163,1
204001,Kristaps Porzingis,-0.6472192754585298,-0.0198562342773835,1
204456,T.J. McConnell,-0.3268782283767958,-0.0071621288537048,2
2199,Tyson Chandler,-0.1381245693252728,0.0274716547698383,0
2200,Pau Gasol,0.0571218117017788,0.046304632995967,0
2403,Nene,0.3068442631829532,0.0116320948690464,0
2544,LeBron James,-0.3546021949071398,0.0249973412702144,0
